Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Supervisor District 2012,Latitude,Longitude,Point,Neighborhoods,ESNCAG - Boundary File,Central Market/Tenderloin Boundary Polygon - Updated,Civic Center Harm Reduction Project Boundary,HSOC Zones as of 2018-06-05,Invest In Neighborhoods (IIN) Areas,Current Supervisor Districts,Current Police Districts
2024/04/03 03:40:00 PM,2024/04/03,03:40 PM,2024,Wednesday,2024/04/03 08:00:00 PM,137933106364,1379331,240211085,240942450.0,II,Initial,,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Cite or Arrest Adult,GEARY ST \ STOCKTON ST,24901000.0,Central,Financial District/South Beach,3.0,3.0,37.78756713867188,-122.4065933227539,POINT (-122.4065933227539 37.787567138671875),19.0,,,,,,3.0,6.0
2024/02/15 04:44:00 PM,2024/02/15,04:44 PM,2024,Thursday,2024/02/15 04:47:00 PM,136499206154,1364992,240102274,240462327.0,II,Initial,,6154,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",Open or Active,DIVISADERO ST \ GEARY BLVD,26621000.0,Northern,Japantown,5.0,5.0,37.78330993652344,-122.43948364257812,POINT (-122.43948364257812 37.78330993652344),103.0,,,,,,11.0,4.0
2024/04/17 03:50:00 PM,2024/04/17,03:50 PM,2024,Wednesday,2024/04/17 03:56:00 PM,138312705014,1383127,240241236,241082178.0,II,Initial,,5014,Larceny Theft,Theft From Vehicle,"Burglary, Vehicle (Arrest made)",Cite or Arrest Adult,03RD AVE \ GEARY BLVD,27245000.0,Richmond,Inner Richmond,1.0,1.0,37.781158447265625,-122.4610595703125,POINT (-122.4610595703125 37.781158447265625),5.0,,,,,,4.0,8.0
2024/03/14 04:00:00 PM,2024/03/14,04:00 PM,2024,Thursday,2024/03/14 04:13:00 PM,137329019081,1373290,240165642,240742341.0,II,Initial,,19081,Disorderly Conduct,Disorderly Conduct,"School Property, Disturbance on",Open or Active,18TH ST \ DE HARO ST,23743000.0,Bayview,Potrero Hill,10.0,10.0,37.76229095458984,-122.4013214111328,POINT (-122.40132141113281 37.762290954589844),54.0,,,,,,9.0,2.0
2024/02/27 05:00:00 PM,2024/02/27,05:00 PM,2024,Tuesday,2024/02/27 05:31:00 PM,136849504134,1368495,240129717,240582619.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,08TH ST \ HOWARD ST,24299000.0,Southern,South of Market,6.0,6.0,37.77622222900391,-122.41160583496094,POINT (-122.41160583496094 37.776222229003906),32.0,,1.0,1.0,1.0,,10.0,1.0
2024/01/12 07:30:00 AM,2024/01/12,07:30 AM,2024,Friday,2024/01/12 07:36:00 AM,135549319022,1355493,240025212,240120555.0,II,Initial,,19022,Disorderly Conduct,Disorderly Conduct,Disturbing The Peace,Open or Active,GEARY ST \ LEAVENWORTH ST,25154000.0,Tenderloin,Tenderloin,5.0,6.0,37.78651809692383,-122.41481018066406,POINT (-122.41481018066406 37.78651809692383),20.0,,1.0,,,,10.0,6.0
2024/03/25 03:30:00 PM,2024/03/25,03:30 PM,2024,Monday,2024/03/25 03:44:00 PM,137658312100,1376583,240190398,240852021.0,II,Initial,,12100,Weapons Carrying Etc,Weapons Offense,"Firearm, Possession of Loaded",Cite or Arrest Adult,EVANS AVE \ QUINT ST,20697000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.74404525756836,-122.39032745361328,POINT (-122.39032745361328 37.74404525756836),86.0,,,,,,9.0,2.0
2024/03/18 07:44:00 AM,2024/03/18,07:44 AM,2024,Monday,2024/03/18 09:52:00 AM,137431219055,1374312,240173087,240780814.0,II,Initial,,19055,Disorderly Conduct,Intimidation,"Phone Calls, Threatening",Open or Active,LEAVENWORTH ST \ TURK ST,24934000.0,Tenderloin,Tenderloin,5.0,6.0,37.78279495239258,-122.41405487060548,POINT (-122.41405487060547 37.78279495239258),20.0,,1.0,1.0,1.0,,10.0,5.0
2024/01/25 04:59:00 PM,2024/01/25,04:59 PM,2024,Thursday,2024/01/25 05:38:00 PM,135916606374,1359166,240055491,240252632.0,II,Initial,,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Cite or Arrest Adult,NORTH POINT ST \ POLK ST,26704000.0,Central,Russian Hill,2.0,2.0,37.8052864074707,-122.42365264892578,POINT (-122.42365264892578 37.8052864074707),98.0,,,,,,6.0,6.0
2024/03/19 04:20:00 PM,2024/03/19,04:20 PM,2024,Tuesday,2024/03/20 11:01:00 AM,137492506304,1374925,240178015,240801164.0,II,Initial,,6304,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",Open or Active,EDDY ST \ FILLMORE ST,26044000.0,Northern,Western Addition,5.0,5.0,37.78142929077149,-122.4323272705078,POINT (-122.43232727050781 37.781429290771484),97.0,,,,,,11.0,4.0
2024/03/26 03:10:00 PM,2024/03/26,03:10 PM,2024,Tuesday,2024/03/26 03:29:00 PM,137708006363,1377080,246040375,,II,Coplogic Initial,True,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,SUTTER ST \ VAN NESS AVE,25219000.0,Northern,Nob Hill,3.0,2.0,37.78754806518555,-122.42176055908205,POINT (-122.42176055908203 37.78754806518555),100.0,,,,,,6.0,4.0
2024/01/23 06:50:00 AM,2024/01/23,06:50 AM,2024,Tuesday,2024/01/23 07:09:00 AM,136445206224,1364452,246017578,,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,HYDE ST \ NORTH POINT ST,25574000.0,Central,Russian Hill,2.0,2.0,37.80572128295898,-122.42037200927734,POINT (-122.42037200927734 37.805721282958984),98.0,,,,,,6.0,6.0
2024/03/04 06:00:00 AM,2024/03/04,06:00 AM,2024,Monday,2024/03/07 07:32:00 AM,137093606244,1370936,246028600,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,UNION ST \ VAN NESS AVE,26686000.0,Northern,Russian Hill,3.0,2.0,37.79855346679688,-122.42398071289062,POINT (-122.42398071289062 37.798553466796875),107.0,,,,,,6.0,4.0
2024/02/28 08:00:00 AM,2024/02/28,08:00 AM,2024,Wednesday,2024/04/10 10:41:00 AM,138100506125,1381005,240224793,241011110.0,II,Initial,,6125,Larceny Theft,Larceny Theft - Other,Theft of Checks or Credit Cards,Open or Active,19TH AVE \ NORIEGA ST,27335000.0,Taraval,Inner Sunset,7.0,4.0,37.754241943359375,-122.47642517089844,POINT (-122.47642517089844 37.754241943359375),39.0,,,,,,7.0,10.0
2024/02/12 05:10:00 PM,2024/02/12,05:10 PM,2024,Monday,2024/04/02 04:16:00 PM,137891806364,1378918,240208468,240932150.0,II,Initial,,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Open or Active,25TH AVE \ GEARY BLVD,27553000.0,Richmond,Outer Richmond,1.0,1.0,37.78009414672852,-122.48473358154295,POINT (-122.48473358154297 37.780094146728516),8.0,,,,,,4.0,8.0
2024/01/05 03:00:00 PM,2024/01/05,03:00 PM,2024,Friday,2024/01/06 05:58:00 PM,135380306244,1353803,240013370,240062238.0,II,Initial,,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GEARY BLVD \ GEARY ST \ VAN NESS AVE,25197000.0,Northern,Western Addition,3.0,5.0,37.78568649291992,-122.42139434814452,POINT (-122.42139434814453 37.78568649291992),100.0,,,,,,11.0,4.0
2024/03/19 06:00:00 AM,2024/03/19,06:00 AM,2024,Tuesday,2024/03/19 06:00:00 AM,137453904012,1374539,240172506,240773115.0,IS,Initial Supplement,,4012,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",Open or Active,EDDY ST \ JONES ST,24929000.0,Tenderloin,Tenderloin,5.0,6.0,37.78393173217773,-122.41259765625,POINT (-122.41259765625 37.783931732177734),20.0,,1.0,1.0,,,10.0,5.0
2024/02/01 04:20:00 PM,2024/02/01,04:20 PM,2024,Thursday,2024/02/01 07:53:00 PM,136118506304,1361185,240072075,240322566.0,II,Initial,,6304,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",Open or Active,GEARY ST \ JONES ST,24960000.0,Central,Tenderloin,5.0,6.0,37.78672790527344,-122.41316223144533,POINT (-122.41316223144531 37.78672790527344),20.0,,1.0,,,,10.0,6.0
2024/02/07 06:00:00 PM,2024/02/07,06:00 PM,2024,Wednesday,2024/02/08 08:16:00 AM,136284606242,1362846,240084672,240390654.0,II,Initial,,6242,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",Open or Active,NEWHALL ST \ OAKDALE AVE,20667000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.73566055297852,-122.3922119140625,POINT (-122.3922119140625 37.735660552978516),86.0,,,,,,9.0,2.0
2024/01/26 04:00:00 PM,2024/01/26,04:00 PM,2024,Friday,2024/02/07 09:57:00 AM,136359406224,1363594,246016194,,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,FILLMORE ST \ LOMBARD ST,26751000.0,Northern,Marina,2.0,2.0,37.799842834472656,-122.43604278564452,POINT (-122.43604278564453 37.799842834472656),17.0,,,,,,6.0,4.0
2024/01/22 03:00:00 PM,2024/01/22,03:00 PM,2024,Monday,2024/01/26 04:42:00 PM,136451706374,1364517,246017948,,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,03RD ST \ KEARNY ST \ MARKET ST,30738000.0,Central,Financial District/South Beach,6.0,3.0,37.78764343261719,-122.40342712402344,POINT (-122.40342712402344 37.78764343261719),32.0,,,,,,3.0,6.0
2024/01/25 05:00:00 PM,2024/01/25,05:00 PM,2024,Thursday,2024/01/30 03:50:00 PM,136443906372,1364439,246018247,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,NORTH POINT ST \ POLK ST,26704000.0,Central,Russian Hill,2.0,2.0,37.8052864074707,-122.42365264892578,POINT (-122.42365264892578 37.8052864074707),98.0,,,,,,6.0,6.0
2024/02/02 07:50:00 AM,2024/02/02,07:50 AM,2024,Friday,2024/02/03 12:28:00 AM,136149404134,1361494,240074849,240340050.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,LEAVENWORTH ST \ TURK ST,24934000.0,Tenderloin,Tenderloin,5.0,6.0,37.78279495239258,-122.41405487060548,POINT (-122.41405487060547 37.78279495239258),20.0,,1.0,1.0,1.0,,10.0,5.0
2024/02/16 04:30:00 PM,2024/02/16,04:30 PM,2024,Friday,2024/02/16 07:00:00 PM,136527304013,1365273,240104963,240472749.0,II,Initial,,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,ARGUELLO BLVD \ GEARY BLVD,27230000.0,Richmond,Lone Mountain/USF,2.0,1.0,37.78125762939453,-122.4588623046875,POINT (-122.4588623046875 37.78125762939453),,,,,,,4.0,8.0
2024/01/29 06:00:00 PM,2024/01/29,06:00 PM,2024,Monday,2024/01/29 06:27:00 PM,136035204013,1360352,240065042,240292775.0,II,Initial,,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Cite or Arrest Adult,GEARY ST \ LARKIN ST,25170000.0,Northern,Tenderloin,3.0,6.0,37.78610229492188,-122.4180908203125,POINT (-122.4180908203125 37.786102294921875),20.0,,,,,,10.0,6.0
2024/02/15 03:00:00 PM,2024/02/15,03:00 PM,2024,Thursday,2024/02/15 11:27:00 PM,136503806242,1365038,240103056,240463471.0,II,Initial,,6242,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",Open or Active,05TH ST \ MISSION ST,24634000.0,Southern,South of Market,6.0,6.0,37.78273010253906,-122.40647888183594,POINT (-122.40647888183594 37.78273010253906),32.0,,1.0,1.0,,,10.0,1.0
2024/03/14 05:00:00 PM,2024/03/14,05:00 PM,2024,Thursday,2024/03/15 08:32:00 AM,137363606241,1373636,240166872,240750685.0,II,Initial,,6241,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, <$50",Open or Active,DIVISADERO ST \ JACKSON ST,26855000.0,Northern,Pacific Heights,2.0,2.0,37.791629791259766,-122.44115447998048,POINT (-122.44115447998047 37.791629791259766),102.0,,,,,,6.0,4.0
2024/04/02 04:00:00 PM,2024/04/02,04:00 PM,2024,Tuesday,2024/04/15 10:21:00 AM,138234171013,1382341,240235176,241060998.0,VI,Vehicle Initial,,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,GIANTS DR \ GILMAN AVE,20097000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.71751022338867,-122.38684844970705,POINT (-122.38684844970703 37.71751022338867),88.0,,,,,,9.0,2.0
2024/04/24 05:25:00 PM,2024/04/24,05:25 PM,2024,Wednesday,2024/04/28 05:34:00 PM,138608804134,1386088,240267721,241192287.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,JONES ST \ TURK ST,24923000.0,Tenderloin,Tenderloin,5.0,6.0,37.78300476074219,-122.41241455078124,POINT (-122.41241455078125 37.78300476074219),20.0,,1.0,1.0,1.0,,10.0,5.0
2024/03/25 06:24:00 AM,2024/03/25,06:24 AM,2024,Monday,2024/03/25 07:17:00 AM,137645806361,1376458,240189216,240850455.0,II,Initial,,6361,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, <$50",Cite or Arrest Adult,18TH ST \ CASTRO ST,25813000.0,Mission,Castro/Upper Market,8.0,8.0,37.760887145996094,-122.43499755859376,POINT (-122.43499755859375 37.760887145996094),38.0,,,,5.0,,5.0,3.0
2024/03/07 05:32:00 PM,2024/03/07,05:32 PM,2024,Thursday,2024/03/07 06:10:00 PM,137084306363,1370843,240150308,240672947.0,II,Initial,,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Cite or Arrest Adult,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/04/05 05:48:00 PM,2024/04/05,05:48 PM,2024,Friday,2024/04/05 05:50:00 PM,137984404074,1379844,240215338,240962752.0,II,Initial,,4074,Assault,Aggravated Assault,"Assault, Aggravated, On Police Officer, W/ Force",Cite or Arrest Adult,03RD AVE \ GEARY BLVD,27245000.0,Richmond,Inner Richmond,1.0,1.0,37.781158447265625,-122.4610595703125,POINT (-122.4610595703125 37.781158447265625),5.0,,,,,,4.0,8.0
2024/01/29 04:00:00 PM,2024/01/29,04:00 PM,2024,Monday,2024/04/02 08:00:00 AM,137873506303,1378735,240068739,240311781.0,IS,Initial Supplement,,6303,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",Open or Active,08TH ST \ HOWARD ST,24299000.0,Southern,South of Market,6.0,6.0,37.77622222900391,-122.41160583496094,POINT (-122.41160583496094 37.776222229003906),32.0,,1.0,1.0,1.0,,10.0,1.0
2024/03/29 03:57:00 PM,2024/03/29,03:57 PM,2024,Friday,2024/03/29 03:57:00 PM,137772819095,1377728,240200141,240892182.0,II,Initial,,19095,Disorderly Conduct,Drug Violation,"Drugs, Under Influence  in a Public Place",Cite or Arrest Adult,EDDY ST \ LARKIN ST,25148000.0,Tenderloin,Tenderloin,5.0,6.0,37.78330993652344,-122.4175262451172,POINT (-122.41752624511719 37.78330993652344),20.0,,1.0,1.0,,,10.0,5.0
2024/03/25 04:51:00 PM,2024/03/25,04:51 PM,2024,Monday,2024/03/25 04:51:00 PM,137658019057,1376580,240190514,240852255.0,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Cite or Arrest Adult,20TH AVE \ GEARY BLVD,27505000.0,Richmond,Outer Richmond,1.0,1.0,37.78033447265625,-122.47938537597656,POINT (-122.47938537597656 37.78033447265625),8.0,,,,,,4.0,8.0
2024/03/25 03:30:00 PM,2024/03/25,03:30 PM,2024,Monday,2024/03/25 03:44:00 PM,137658312168,1376583,240190398,240852021.0,II,Initial,,12168,Weapons Carrying Etc,Weapons Offense,"Firearm, Loaded, in Vehicle, Possession or Use",Cite or Arrest Adult,EVANS AVE \ QUINT ST,20697000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.74404525756836,-122.39032745361328,POINT (-122.39032745361328 37.74404525756836),86.0,,,,,,9.0,2.0
2024/06/07 03:00:00 PM,2024/06/07,03:00 PM,2024,Friday,2024/06/07 06:27:00 PM,139692006113,1396920,240358029,241592458.0,II,Initial,,6113,Larceny Theft,Larceny Theft - Pickpocket,"Theft, Pickpocket, $200-$950",Open or Active,GEARY ST \ POWELL ST,24903000.0,Central,Financial District/South Beach,3.0,3.0,37.78736114501953,-122.4082260131836,POINT (-122.4082260131836 37.78736114501953),19.0,,,,,,3.0,6.0
2024/10/18 06:00:00 PM,2024/10/18,06:00 PM,2024,Friday,2024/10/22 10:05:00 AM,143415506304,1434155,240663903,242961067.0,II,Initial,,6304,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",Open or Active,DIVISADERO ST \ HAIGHT ST,26026000.0,Northern,Haight Ashbury,5.0,5.0,37.77126693725586,-122.43704223632812,POINT (-122.43704223632812 37.77126693725586),,,,,,,11.0,4.0
2024/08/22 06:00:00 PM,2024/08/22,06:00 PM,2024,Thursday,2024/08/27 01:11:00 PM,141877906374,1418779,240537580,242360862.0,II,Initial,,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,EVANS AVE \ SELBY ST,33107000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.74616241455078,-122.39405059814452,POINT (-122.39405059814453 37.74616241455078),85.0,,,,,,9.0,2.0
2024/08/23 03:30:00 PM,2024/08/23,03:30 PM,2024,Friday,2024/08/23 09:11:00 PM,142202206374,1422022,246117300,,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,08TH ST \ BRANNAN ST,23872000.0,Southern,South of Market,6.0,6.0,37.771297454833984,-122.40542602539062,POINT (-122.40542602539062 37.771297454833984),33.0,,,,,,10.0,1.0
2024/10/25 03:10:00 PM,2024/10/25,03:10 PM,2024,Friday,2024/10/25 03:16:00 PM,143583506363,1435835,246139069,,II,Coplogic Initial,True,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,SUTTER ST \ VAN NESS AVE,25219000.0,Northern,Nob Hill,3.0,2.0,37.78754806518555,-122.42176055908205,POINT (-122.42176055908203 37.78754806518555),100.0,,,,,,6.0,4.0
2024/08/30 06:11:00 AM,2024/08/30,06:11 AM,2024,Friday,2024/09/04 11:52:00 AM,142201806224,1422018,246116465,,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,PALOU AVE \ QUINT ST \ SILVER AVE,20691000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.73715591430664,-122.39651489257812,POINT (-122.39651489257812 37.73715591430664),87.0,,,,,,9.0,2.0
2024/05/06 06:00:00 PM,2024/05/06,06:00 PM,2024,Monday,2024/05/06 06:03:00 PM,138824706364,1388247,240285654,241272491.0,II,Initial,,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Open or Active,JONES ST \ TURK ST,24923000.0,Tenderloin,Tenderloin,5.0,6.0,37.78300476074219,-122.41241455078124,POINT (-122.41241455078125 37.78300476074219),20.0,,1.0,1.0,1.0,,10.0,5.0
2024/08/12 03:00:00 PM,2024/08/12,03:00 PM,2024,Monday,2024/08/12 03:03:00 PM,141447504134,1414475,240504084,242251923.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,06TH AVE \ GEARY BLVD,27284000.0,Richmond,Inner Richmond,1.0,1.0,37.7810173034668,-122.46427917480467,POINT (-122.46427917480469 37.7810173034668),5.0,,,,,,4.0,8.0
2024/06/15 06:00:00 AM,2024/06/15,06:00 AM,2024,Saturday,2024/06/15 06:10:00 AM,139897204154,1398972,240373685,241663029.0,IS,Initial Supplement,,4154,Assault,Simple Assault,"Battery, Of A Police Officer",Cite or Arrest Adult,EDDY ST \ SCOTT ST,26075000.0,Northern,Western Addition,5.0,5.0,37.780799865722656,-122.43726348876952,POINT (-122.43726348876953 37.780799865722656),97.0,,,,,,11.0,4.0
2024/12/02 05:40:00 PM,2024/12/02,05:40 PM,2024,Monday,2024/12/02 06:56:00 PM,144444406362,1444444,240746634,243372485.0,II,Initial,,6362,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",Cite or Arrest Adult,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/08/28 06:45:00 AM,2024/08/28,06:45 AM,2024,Wednesday,2024/08/28 06:16:00 PM,141917971013,1419179,240540931,242412910.0,VI,Vehicle Initial,,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,BRUSSELS ST \ MANSELL ST,20585000.0,Bayview,Portola,9.0,9.0,37.72102355957031,-122.40303802490234,POINT (-122.40303802490234 37.72102355957031),91.0,,,,,,2.0,2.0
2024/07/02 05:25:00 PM,2024/07/02,05:25 PM,2024,Tuesday,2024/07/02 05:26:00 PM,140350904134,1403509,240412829,241842493.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,19TH ST \ CASTRO ST,25811000.0,Mission,Castro/Upper Market,8.0,8.0,37.7592887878418,-122.43485260009766,POINT (-122.43485260009766 37.7592887878418),115.0,,,,5.0,,5.0,3.0
2024/07/18 04:25:00 PM,2024/07/18,04:25 PM,2024,Thursday,2024/07/18 06:51:00 PM,140797406363,1407974,240449474,242002230.0,II,Initial,,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Cite or Arrest Adult,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/06/25 05:45:00 PM,2024/06/25,05:45 PM,2024,Tuesday,2024/06/26 01:08:00 PM,140172619057,1401726,240398241,241781437.0,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,EDDY ST \ PIERCE ST,26068000.0,Northern,Western Addition,5.0,5.0,37.781009674072266,-122.43561553955078,POINT (-122.43561553955078 37.781009674072266),97.0,,,,,,11.0,4.0
2024/10/21 03:00:00 PM,2024/10/21,03:00 PM,2024,Monday,2024/10/28 03:40:00 PM,143587071013,1435870,240677738,243022096.0,VI,Vehicle Initial,,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,29TH ST \ NOE ST,22003000.0,Ingleside,Noe Valley,8.0,8.0,37.743431091308594,-122.43109893798828,POINT (-122.43109893798828 37.743431091308594),84.0,,,,,,5.0,9.0
2024/10/15 05:00:00 PM,2024/10/15,05:00 PM,2024,Tuesday,2024/10/15 08:35:00 PM,143249206374,1432492,240650364,242893123.0,II,Initial,,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,05TH ST \ MISSION ST,24634000.0,Southern,South of Market,6.0,6.0,37.78273010253906,-122.40647888183594,POINT (-122.40647888183594 37.78273010253906),32.0,,1.0,1.0,,,10.0,1.0
2024/11/06 03:25:00 PM,2024/11/06,03:25 PM,2024,Wednesday,2024/11/06 05:46:00 PM,143826906112,1438269,240697184,243112691.0,II,Initial,,6112,Larceny Theft,Larceny Theft - Pickpocket,"Theft, Pickpocket, $50-$200",Open or Active,CLAY ST \ VAN NESS AVE,26535000.0,Northern,Nob Hill,3.0,3.0,37.79217529296875,-122.42269134521484,POINT (-122.42269134521484 37.79217529296875),105.0,,,,,,3.0,4.0
2024/09/24 05:00:00 PM,2024/09/24,05:00 PM,2024,Tuesday,2024/09/25 11:07:00 AM,142993706244,1429937,246129167,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GARFIELD ST \ VICTORIA ST,22696000.0,Taraval,Oceanview/Merced/Ingleside,11.0,11.0,37.71968460083008,-122.4653549194336,POINT (-122.4653549194336 37.71968460083008),64.0,,,,,,1.0,10.0
